code,roadName,description,lat,lng,records,totalVolume,averageVolumePerRecord,weekdayVolume,weekendVolume,peakHour,peakHourVolume,weight
47599,Woodlands Ave 6,Blk 683A,1.4399264222862,103.80263149734922,41,38007,927,29520,8487,8,4140,0.26796894388917736
13081,River Valley Rd,St. Thomas Wk,1.2959113890106,103.83624277798825,40,38001,950.025,28562,9439,8,4056,0.26792664079597517
71131,Ubi Ave 2,Automobile Megamart,1.33127510693644,103.90140378909662,42,37986,904.4285714285714,29080,8906,18,4263,0.2678208830629697
64429,Hougang Ave 10,Blk 412,1.37481689904602,103.8952195672541,42,37972,904.0952380952381,28285,9687,7,4387,0.26772217584549796
70081,Ubi Ave 3,Opp HDB CP,1.33227580149459,103.89497442435284,38,37951,998.7105263157895,33557,4394,8,8232,0.26757411501929035
44271,Teck Whye Ave,Bet Blks 13/14,1.37867114732017,103.75614774814443,40,37946,948.65,28001,9945,19,3454,0.2675388624416219
27321,Pioneer Rd Nth,Blk 949,1.34403944399659,103.6917308330011,39,37919,972.2820512820513,30335,7584,18,4274,0.2673484985222121
46469,Woodlands Ave 9,Blk 759,1.44668865905093,103.79491852510797,40,37851,946.275,27072,10779,8,3712,0.26686906346592076
22469,Pioneer Rd Nth,Blk 653B,1.33649062479414,103.69631873743737,42,37837,900.8809523809524,31121,6716,8,8383,0.266770356248449
66601,Buangkok Cres,Blk 991A,1.38486,103.882346,41,37789,921.6829268292682,28796,8993,19,4703,0.2664319315028316
70049,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147,40,37745,943.625,27678,10067,8,3308,0.26612170881934905
46591,Woodlands Ave 1,Blk 303,1.43068958976223,103.77322606797722,42,37732,898.3809523809524,27658,10074,10,3216,0.266030052117411
10519,Delta Rd,Blk 4,1.291728,103.826122,39,37693,966.4871794871794,28580,9113,8,3265,0.26575508201159687
46461,Woodlands Ave 9,Opp Blk 757A CP,1.44659598354815,103.79359661898341,40,37665,941.625,28555,9110,7,4983,0.26555766757665333
43019,Upp Bt Timah Rd,Springdale Condo,1.348201944,103.7710775,42,37658,896.6190476190476,28512,9146,8,4200,0.26550831396791746
14399,Telok Blangah Hts,Blk 85,1.27763662023223,103.80858552939208,40,37654,941.35,29182,8472,7,3602,0.2654801119057827
77291,Pasir Ris St 71,Blk 753,1.37746279073187,103.93476034022859,42,37597,895.1666666666666,28556,9041,18,3149,0.26507823252036206
53279,Bishan St 13,Kuo Chuan Presby Sch,1.34970265350038,103.85391302825673,40,37532,938.3,30090,7442,13,4263,0.2646199490106718
18041,AYE,Normanton Pk,1.28836025261771,103.7931740283919,42,37484,892.4761904761905,27527,9957,18,4100,0.2642815242650544
93071,Upp East Coast Rd,Crescendo Bldg,1.31293014528666,103.92634861688488,39,37441,960.025641025641,26493,10948,18,3037,0.2639783520971055
76481,Tampines Lane,Blk 136,1.3448265,103.945919,40,37434,935.85,27911,9523,18,4292,0.26392899848836965
55089,Yio Chu Kang Rd,Aft Sunrise Gdns,1.39129403706334,103.85630398734284,40,37374,934.35,27771,9603,18,3614,0.26350596755634786
53391,Bishan St 22,Opp Blk 203,1.35444291744538,103.84696320325273,40,37359,933.975,30044,7315,7,7019,0.26340020982334245
54211,Ang Mo Kio Ave 3,Mayflower Sec Sch,1.36861222198461,103.83634833298527,42,37345,889.1666666666666,27359,9986,18,3587,0.2633015026058707
98301,Flora Rd,Avila Gdns,1.3601325,103.9643955,36,37230,1034.1666666666667,27610,9620,19,4934,0.26249069331949565
68021,Jln Kayu,Opp Blk 448A,1.39317909764213,103.8724709608888,38,37230,979.7368421052631,27425,9805,18,3207,0.26249069331949565
59121,Yishun Ring Rd,Blk 121,1.43453851053761,103.82999668990018,42,37228,886.3809523809524,28115,9113,18,3394,0.2624765922884283
43649,Bt Batok West Ave 7,HomeTeamNS,1.36545844046425,103.7506020069351,39,37217,954.2820512820513,27905,9312,18,3759,0.26239903661755765
55119,Ang Mo Kio Ave 5,Blk 617,1.37728530731209,103.8378470631113,42,37210,885.952380952381,27297,9913,7,4018,0.2623496830088218
58381,Sembawang Way,Blk 469B,1.44797049342873,103.81337787352544,40,37190,929.75,27434,9756,7,3642,0.26220867269814785
21249,Boon Lay Ave,Blk 213,1.34958421982025,103.71249318123603,40,37101,927.525,27211,9890,7,3651,0.2615811768156489
65151,Punggol Field,Cove Stn Exit B,1.39885650320272,103.90662105241732,41,37075,904.2682926829268,27944,9131,18,3643,0.26139786341177285
44369,Petir Rd,Dairy Farm Mall,1.36574284265165,103.7753149073364,40,37062,926.55,28277,8785,18,3640,0.2613062067098348
03529,Central Blvd,Downtown Stn Exit E,1.27939957419063,103.85278769921703,38,37055,975.1315789473684,33410,3645,18,10832,0.2612568531010989
21681,Boon Lay Way,Opp Blk 200,1.34228732259066,103.71466298692037,42,37041,881.9285714285714,29081,7960,7,4650,0.2611581458836272
27331,Jurong West St 72,West Grove Pr Sch,1.34537305600812,103.69941138898014,40,37003,925.075,29754,7249,7,5215,0.26089022629334674
21571,Corporation Dr,Opp Jurong Sec Sch,1.33056719470166,103.72307005592994,42,36955,879.8809523809524,29333,7622,7,3919,0.26055180154772933
93079,East Coast Rd,Opp Springvale,1.31250502315071,103.9250247698478,40,36935,923.375,25973,10962,8,3466,0.2604107912370554
17139,AYE,Aft Clementi Ave 2,1.307653,103.76674,40,36924,923.1,30318,6606,8,5460,0.26033323556618476
77191,Pasir Ris Dr 3,Blk 500A,1.37654807606486,103.94602815996554,42,36912,878.8571428571429,27230,9682,18,3787,0.2602486293797804
47549,Woodlands Ave 6,Opp Blk 639,1.4379048516895,103.80352352573782,41,36884,899.609756097561,29412,7472,7,3710,0.2600512149448369
27359,Jurong West Ave 5,Blk 817,1.34441434989381,103.69601368907118,40,36872,921.8,27195,9677,7,3224,0.2599666087584326
05189,Sth Bridge Rd,Opp Sri Mariamman Tp,1.2820913960391,103.84528061446953,40,36825,920.625,24252,12573,12,3285,0.25963523452834886
17021,West Coast Rd,Waseda S Snr High Sch,1.29673702633957,103.76691201794645,42,36821,876.6904761904761,27582,9239,18,3607,0.2596070324662141
77311,Pasir Ris St 71,Bet Blks 771/772,1.37581953068998,103.936865329717,42,36796,876.0952380952381,29468,7328,18,3460,0.2594307695778717
84089,Bedok Sth Rd,Blk 40,1.3206814195738,103.9400309260245,42,36733,874.5952380952381,27126,9607,18,2995,0.2589865870992488
53211,Bishan Rd,Opp Raffles Instn,1.34707169454274,103.84712672325323,40,36662,916.55,27290,9372,7,3844,0.25848600049635645
43509,Bt Batok St 23,Blk 291E,1.34359093090915,103.75436398130816,42,36561,870.5,29307,7254,8,5743,0.2577738984274532
84261,Bedok Nth Ave 4,St. Anthony's Cano Sch,1.334189,103.941658,40,36552,913.8,31377,5175,7,6684,0.2577104437876499
44151,Bt Batok Rd,Opp Bt Batok Fire Stn,1.37392273953012,103.75223395114867,40,36551,913.775,32882,3669,8,5638,0.2577033932721162
27329,Pioneer Rd Nth,Blk 840,1.34404250003243,103.69186499999779,40,36502,912.55,29642,6860,7,5262,0.25735791801096514
53161,Marymount Rd,Marymount CC,1.362208,103.842055,40,36498,912.45,30300,6198,7,6136,0.2573297159488303
62261,Upp Serangoon View,Opp S'goon Sec Sch,1.374585,103.902922,40,36473,911.825,27785,8688,7,3552,0.2571534530604879
84411,Bedok Nth St 3,Blk 526,1.33383806396564,103.92928425024714,40,36467,911.675,26547,9920,18,2839,0.25711114996728573
45469,Choa Chu Kang Nth 5,Blk 537,1.39231423792189,103.74449399998608,39,36463,934.9487179487179,27093,9370,7,3619,0.25708294790515096
63199,Yio Chu Kang Rd,Aft Phillips Ave,1.36327972197547,103.87383805598819,40,36446,911.15,27286,9160,8,5276,0.2569630891410781
76209,Tampines Ave 7,Blk 233,1.35660332787929,103.94766913185744,42,36435,867.5,28925,7510,7,4440,0.2568855334702075
21179,Corporation Rd,Corp Pl,1.32586166697514,103.71929527796603,41,36430,888.5365853658536,29783,6647,7,5929,0.25685028089253903
62089,Bartley Rd,Bartley Chr Ch,1.34383983323818,103.8782509427123,40,36397,909.925,28515,7882,8,4107,0.25661761387992704
84629,Bedok Reservoir Rd,Blk 716,1.33815749250804,103.92537872720727,40,36386,909.65,27770,8616,7,3442,0.2565400582090564
15161,Pasir Panjang Rd,Opp HarbourSide Bldg 2,1.27443806198132,103.79666055940478,40,36380,909.5,32306,4074,8,4935,0.2564977551158542
51091,PIE,Opp Catholic JC,1.32648060854916,103.83401870730577,39,36355,932.1794871794872,31419,4936,8,6050,0.2563214922275118
04321,Clemenceau Ave,UE Sq,1.2921400077773,103.84303646191061,38,36349,956.5526315789474,26667,9682,18,3710,0.25627918913430964
44451,Choa Chu Kang Way,Bef South View Stn,1.38077375279629,103.74424353296656,42,36307,864.452380952381,26972,9335,7,3994,0.2559830674818944
11239,Holland Rd,Fairlodge,1.31152857401616,103.80165517330278,40,36303,907.575,25725,10578,8,3805,0.25595486541975965
64339,Hougang Ave 4,Blk 602,1.37136834322266,103.88702988625133,40,36299,907.475,27023,9276,19,3442,0.2559266633576249
93011,Marine Parade Rd,Opp Neptune Ct,1.30822971200422,103.92151900444857,43,36291,843.9767441860465,26839,9452,18,3781,0.25587025923335527
43481,Bt Batok West Ave 2,Blk 315,1.35992912103835,103.74637905142735,40,36285,907.125,27145,9140,7,5141,0.25582795614015313
52319,Toa Payoh East,Blk 25,1.33412138901702,103.85712611102798,42,36275,863.6904761904761,26050,10225,8,4278,0.25575745098481617
21451,Boon Lay Dr,Blk 206,1.34524833302487,103.71473000001441,42,36212,862.1904761904761,26926,9286,18,3024,0.25531326850619335
15199,Pasir Panjang Rd,Opp Currency Hse,1.27604240853686,103.79318399639808,40,36085,902.125,29830,6255,8,5291,0.25441785303341397
78229,Pasir Ris Dr 4,Blk 485,1.37411139885456,103.96093853137384,42,36082,859.0952380952381,27260,8822,7,3218,0.25439670148681287
76449,Tampines St 33,Blk 343,1.35207508249597,103.96113006140774,42,36055,858.452380952381,27341,8714,7,3365,0.2542063375674031
16099,AYE,Opp NUS Sports Centre,1.30061249997689,103.77815138886747,40,36028,900.7,32224,3804,9,4966,0.2540159736479933
67611,Sengkang Ctrl,Blk 204C,1.38776293807936,103.89426271274473,40,36014,900.35,27244,8770,8,6113,0.25391726643052154
44159,Bt Batok Rd,Bt Batok Fire Stn,1.37401429037273,103.7525923087755,41,36009,878.2682926829268,31972,4037,16,4442,0.2538820138528531
64329,Hougang Ave 7,Rio Vista,1.37240520198465,103.90067635112096,40,35998,899.95,27243,8755,19,4468,0.25380445818198244
96251,Simei St 3,Bef Changi General Hosp,1.34026697859529,103.95138028105873,42,35966,856.3333333333334,29517,6449,7,4599,0.25357884168490413
78169,Pasir Ris Dr 4,Opp Blk 216,1.36906973013181,103.96024801184656,42,35964,856.2857142857143,26954,9010,18,3202,0.2535647406538368
16229,West Coast Highway,Haw Par Villa Stn,1.2830090731877,103.78159959377587,37,35962,971.9459459459459,28126,7836,17,4387,0.25355063962276936
27419,Jurong West St 81,Blk 827,1.34575472199235,103.6928200000021,41,35952,876.8780487804878,27055,8897,7,3890,0.2534801344674324
27451,Jurong West Ave 3,Bet Blks 272D/271A,1.35128613677034,103.7041505569119,41,35924,876.1951219512196,27123,8801,7,3035,0.2532827200324889
16891,Clementi Ave 1,Opp Blk 420A,1.30982186660782,103.76816139829276,36,35918,997.7222222222222,26316,9602,18,2954,0.2532404169392867
96069,Upp Changi Rd East,Mera Terr P/G,1.34665000850794,103.96311235602505,40,35916,897.9,27411,8505,8,4441,0.25322631590821937
59331,Yishun Ave 3,Blk 773,1.422973728077,103.83276716795122,42,35903,854.8333333333334,25727,10176,18,3470,0.2531346592062813
12121,Ghim Moh Rd,Blk 7,1.31164833301814,103.7871516670319,40,35886,897.15,27072,8814,18,3410,0.2530148004422085
46679,Woodlands Dr 50,Opp 888 Plaza,1.43677694401385,103.7948505560336,42,35857,853.7380952380952,26959,8898,7,3276,0.2528103354917313
76219,Tampines Ave 7,Blk 230E,1.35644168689504,103.95114418566536,42,35846,853.4761904761905,26651,9195,7,3206,0.2527327798208606
13079,River Valley Rd,Great World Stn Exit 4,1.29612213279141,103.83229211134126,38,35841,943.1842105263158,25879,9962,17,3559,0.25269752724319217
58059,Sembawang Rd,Opp Blk 592C,1.45079007708143,103.82866296034206,42,35820,852.8571428571429,27857,7963,7,4623,0.25254946641698456
70201,Circuit Rd,Opp MacPherson Stn Exit D,1.32461138902969,103.88885416699938,40,35815,895.375,26261,9554,17,2975,0.25251421383931605
96061,Upp Changi Rd East,Opp Mera Terr P/G,1.34695398893694,103.96294329979929,42,35762,851.4761904761905,27376,8386,18,3704,0.2521405365160302
65531,Sumang Lane,Blk 226A,1.4024,103.8936,40,35725,893.125,27051,8674,18,3611,0.25187966744128343
15151,Pasir Panjang Rd,Opp Mapletree Biz City,1.27389192906939,103.79822208982421,40,35714,892.85,33368,2346,8,6528,0.2518021117704128
44069,Woodlands Rd,Aft KJE Slip Rd,1.38592018696626,103.75717769160771,42,35707,850.1666666666666,27349,8358,7,4633,0.2517527581616769
46249,Marsiling Lane,Blk 15,1.44211238924063,103.77874767257565,42,35703,850.0714285714286,27234,8469,18,3772,0.25172455609954214
10329,Tanglin Rd,Crescent Girls' Sch,1.29364671283262,103.81597460107542,39,35665,914.4871794871794,27899,7766,18,3691,0.2514566365092617
80279,Mountbatten Rd,Mountbatten Stn Exit B,1.30514903438296,103.88342000727887,40,35663,891.575,25161,10502,7,3422,0.2514425354781943
95051,Airport Cargo Rd,3rd Cargo Agents,1.375293,103.996226,38,35658,938.3684210526316,31414,4244,8,5821,0.25140728290052583
67361,Anchorvale Dr,Blk 313B,1.39099505909557,103.88834913656447,42,35646,848.7142857142857,27508,8138,7,3466,0.2513226767141215
54651,Ang Mo Kio Ave 5,Opp Techplace 2,1.37854275740549,103.86551861831312,40,35586,889.65,30920,4666,8,6603,0.2508996457820997
50121,Moulmein Rd,Natl Skin Ctr,1.31930304159281,103.84933923160258,40,35578,889.45,31345,4233,17,4002,0.2508432416578302
43361,Bt Batok West Ave 8,Blk 154A,1.3469143511774,103.74343203545553,42,35561,846.6904761904761,25538,10023,8,3067,0.25072338289375734
76511,Tampines Concourse,The Tampines Trilliant,1.359138,103.939389,40,35555,888.875,27207,8348,8,4891,0.25068107980055515
83361,Lengkong Empat,Hua Yu Mansions,1.32850781433023,103.914495706562,38,35541,935.2894736842105,26918,8623,8,3153,0.2505823725830834
61049,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327,41,35515,866.219512195122,26650,8865,8,3745,0.25039905917920735
80249,Sims Pl,Blk 49 Mkt/FC,1.31693643112186,103.87985994146072,38,35502,934.2631578947369,25135,10367,12,3370,0.2503074024772693
52191,Lor 2 Toa Payoh,Blk 138B,1.33636138602833,103.84608389640735,41,35448,864.5853658536586,26590,8858,7,3417,0.2499266746384497
62019,Upp Paya Lebar Rd,Aft Rochdale Rd,1.34215709944082,103.88405276089232,40,35425,885.625,30548,4877,8,7570,0.2497645127811747
64121,Yio Chu Kang Rd,Aft Ang Mo Kio Ave 5,1.37974139718092,103.87650111729936,41,35401,863.439024390244,27393,8008,18,4879,0.249595300408366
46039,Woodlands Rd,Opp Kranji Lodge 1,1.4330873187738,103.76200180616921,42,35337,841.3571428571429,22876,12461,6,7666,0.24914406741420947
16089,Pasir Panjang Rd,Aft Clementi Rd,1.29201138346787,103.76908420716119,40,35297,882.425,26346,8951,18,3003,0.24886204679286164
55031,Yio Chu Kang Rd,Opp NCS Hub,1.38944774212221,103.84360331162512,39,35293,904.9487179487179,32617,2676,9,5250,0.24883384473072687
21459,Boon Lay Dr,Blk 209,1.3455804550235,103.71491332975407,40,35175,879.375,26074,9101,7,4426,0.24800188389775074
67769,Anchorvale Rd,Blk 326D,1.39607378603056,103.88766378607079,42,35152,836.952380952381,23518,11634,18,3728,0.24783972204047575
11231,Holland Rd,Aft Hyll on Holland,1.31115316310297,103.80119919777994,40,35148,878.7,25719,9429,18,3111,0.24781151997834097
76459,Tampines St 33,Blk 323,1.35208003080961,103.95873194771903,42,35148,836.8571428571429,25723,9425,17,2568,0.24781151997834097
67549,Sengkang East Way,Opp Hockey Stadium,1.39454660425441,103.88618230819876,40,35124,878.1,25614,9510,18,3415,0.24764230760553227
28241,Jurong Town Hall Rd,Opp Jurong East Lib,1.33175858461326,103.73957485927775,41,35108,856.2926829268292,25091,10017,18,4597,0.24752949935699312
78209,Pasir Ris St 21,Blk 242,1.3713650312338,103.96221418839181,42,35079,835.2142857142857,26710,8369,7,2881,0.24732503440651596
17031,West Coast Rd,Kent Ridge Sec Sch,1.30172305827699,103.76567633935802,42,35019,833.7857142857143,27441,7578,17,3301,0.2469020034744942
02161,Temasek Ave,Aft Promenade Stn Exit C,1.29268553508737,103.86093156188176,40,34946,873.65,25521,9425,18,4444,0.2463873158405344
43589,Bt Batok West Ave 5,Opp Blk 347,1.36227296946091,103.75153180716009,42,34945,832.0238095238095,26412,8533,7,4086,0.2463802653250007
75039,Tampines Ave 8,Springfield Sec Sch,1.3506577199911,103.92956819494434,38,34918,918.8947368421053,28001,6917,7,7124,0.2461899014055909
84269,Bedok Nth Ave 4,Blk 95,1.33402333297056,103.94185027798375,40,34916,872.9,29579,5337,7,4550,0.24617580037452352
72049,Kaki Bt Ave 1,Opp Blk 660A CP,1.33490332816583,103.90747460787432,38,34895,918.2894736842105,27940,6955,8,4285,0.24602773954831592
46859,Woodlands Ring Rd,Blk 608A,1.4362025834102,103.79739593537928,42,34890,830.7142857142857,27406,7484,7,3779,0.24599248697064743
14221,Kg Bahru Rd,Opp Ch of St. Teresa,1.27359332247784,103.82893371728431,38,34872,917.6842105263158,26512,8360,7,4636,0.24586557769104092
85021,Bedok Rd,Country Pk,1.32190305598591,103.95468472199643,40,34855,871.375,25311,9544,8,2906,0.2457457189269681
44791,Senja Rd,West View Pr Sch,1.38372439268243,103.76068878232401,42,34842,829.5714285714286,29732,5110,13,4130,0.24565406222503003
75339,Tampines St 71,Blk 734,1.35846309875614,103.93415212517196,41,34820,849.2682926829268,24937,9883,13,2873,0.2454989508832887
63089,Hougang Ave 3,Blk 241,1.35653228525134,103.89213497244268,43,34805,809.4186046511628,25927,8878,18,3692,0.2453931931502833
14501,Telok Blangah St 31,Opp Blk 91A,1.27687216148362,103.80648081848618,40,34804,870.1,25329,9475,18,3723,0.2453861426347496
77199,Pasir Ris Dr 3,Opp Blk 500A,1.376671,103.94637,42,34749,827.3571428571429,25338,9411,7,3612,0.2449983642803963
28311,Jurong East Ctrl,Blk 209,1.33825277511898,103.74108351905207,40,34741,868.525,26474,8267,18,3624,0.24494196015612676
43241,Hillview Ave,Opp Hillview Apts,1.35584392851879,103.76188709548238,40,34720,868,26822,7898,8,3756,0.24479389932991916
55181,Ang Mo Kio Ave 6,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943,38,34711,913.4473684210526,25677,9034,18,3070,0.24473044469011587
67261,Sengkang East Ave,Blk 203B,1.3865874133088,103.89464206866457,41,34680,845.8536585365854,26007,8673,7,3507,0.2445118787085713
20281,West Coast Highway,Opp The Japanese Sec Sch,1.31234219524906,103.75484214400765,41,34587,843.5853658536586,30498,4089,8,6623,0.24385618076393759
60029,Kallang Bahru,Blk 16,1.31717045698013,103.86600136758759,40,34585,864.625,31653,2932,8,5349,0.2438420797328702
17029,West Coast Rd,Opp Waseda S Snr High Sch,1.29694570097768,103.76710295331488,40,34510,862.75,26049,8461,8,4266,0.24331329106784302
84621,Bedok Reservoir Rd,Opp Blk 716,1.33831497804809,103.9249204585602,42,34500,821.4285714285714,25944,8556,18,3338,0.24324278591250606
52239,Toa Payoh Ctrl,Blk 177,1.33412194449168,103.84894805557066,40,34478,861.95,24291,10187,18,2648,0.24308767457076474
43581,Bt Batok West Ave 5,Blk 347,1.36251939522797,103.75138384429646,42,34468,820.6666666666666,26672,7796,18,3125,0.2430171694154278
28471,Jurong East St 32,Opp Blk 311,1.34811145616559,103.73224640616968,42,34440,820,27947,6493,7,4082,0.2428197549804843
62041,Upp Paya Lebar Rd,Opp Bethany Presby Ch,1.3483829232168,103.88018488884609,41,34436,839.9024390243902,25321,9115,18,3651,0.24279155291834953
65391,Edgefield Plains,Blk 672A,1.40587968028504,103.91251694444946,41,34420,839.5121951219512,26003,8417,18,4178,0.2426787446698104
77241,Pasir Ris Dr 1,Opp Blk 640,1.37531331487507,103.940272636011,42,34405,819.1666666666666,26731,7674,18,2798,0.24257298693680496
40111,Bt Timah Rd,Ferrell Residences,1.31806499998598,103.83262555597635,40,34392,859.8,26263,8129,18,3029,0.24248133023486693
44279,Teck Whye Ave,Blk 157,1.37910867690077,103.75635459940506,40,34333,858.325,25413,8920,7,3265,0.24206534981837885
