geography,bounds,xlat,xlon,day_count,source_rows,activity_sum,activity_mean_per_day,activity_min,activity_max
021230030220020302,"-122.3382568359375, 47.615421267605434, -122.33688354492188, 47.616346999837226",47.61588,-122.33757,31,31,23.085563,0.744696,0.229225,1.212213
021230030220201031,"-122.32864379882812, 47.603385257149334, -122.3272705078125, 47.60431120244565",47.60385,-122.32796,31,31,23.051774,0.743606,0.364862,1.053125
021230030222012022,"-122.32177734375, 47.5654073877285, -122.32040405273438, 47.56633400505088",47.56587,-122.32109,31,31,23.000274,0.741944,0.279368,1.274111
021230030220201200,"-122.332763671875, 47.6015333173869, -122.33139038085938, 47.6024592954631",47.60200,-122.33208,31,31,22.988959,0.741579,0.257741,1.421422
021230030220232223,"-122.32040405273438, 47.576525713746214, -122.31903076171875, 47.577452134369686",47.57699,-122.31972,31,31,22.982033,0.741356,0.482049,1.167318
021230030220022023,"-122.34237670898438, 47.60986653003798, -122.34100341796875, 47.610792360606226",47.61033,-122.34169,31,31,22.965224,0.740814,0.406779,1.228412
021230030202231320,"-122.3052978515625, 47.644111346012295, -122.30392456054688, 47.64503657020023",47.64457,-122.30461,31,31,22.915767,0.739218,0.419320,1.067166
021230030202012220,"-122.32177734375, 47.68110753158711, -122.32040405273438, 47.68203210030428",47.68157,-122.32109,31,31,22.912713,0.739120,0.424511,1.167219
021230030220030222,"-122.32177734375, 47.61356975397396, -122.32040405273438, 47.61449551898437",47.61403,-122.32109,31,31,22.788053,0.735098,0.353439,1.353946
021230030222033222,"-122.310791015625, 47.54687159892238, -122.30941772460938, 47.54779854409145",47.54734,-122.31010,31,31,22.784396,0.734981,0.389643,1.106381
021230030220022010,"-122.34100341796875, 47.61264397257417, -122.33963012695312, 47.61356975397396",47.61311,-122.34032,31,31,22.628543,0.729953,0.422476,1.101904
021230030223112113,"-122.18032836914062, 47.5672606059814, -122.178955078125, 47.56818719052014",47.56772,-122.17964,31,31,22.626143,0.729876,0.351354,1.225617
021230030220020231,"-122.33963012695312, 47.61449551898437, -122.3382568359375, 47.615421267605434",47.61496,-122.33894,31,31,22.618049,0.729614,0.004588,1.235585
021230030202210200,"-122.32177734375, 47.660762874112834, -122.32040405273438, 47.661687803329166",47.66123,-122.32109,31,31,22.458319,0.724462,0.434073,0.942896
021230030202203331,"-122.32315063476562, 47.651512680662215, -122.32177734375, 47.652437773749696",47.65198,-122.32246,31,31,22.422389,0.723303,0.261649,1.142298
021230030202203311,"-122.32315063476562, 47.653362850449845, -122.32177734375, 47.65428791076272",47.65383,-122.32246,31,31,22.412614,0.722988,0.440108,1.087944
021230030220212200,"-122.32177734375, 47.5941249027327, -122.32040405273438, 47.59505101193037",47.59459,-122.32109,31,31,22.358230,0.721233,0.438657,0.987823
021230030220021200,"-122.332763671875, 47.616346999837226, -122.33139038085938, 47.61727271567976",47.61681,-122.33208,31,31,22.316192,0.719877,0.283973,1.078548
021230030220221331,"-122.32315063476562, 47.584862909276076, -122.32177734375, 47.585789182379905",47.58533,-122.32246,31,31,22.208349,0.716398,0.024244,1.425679
021230030220201233,"-122.32864379882812, 47.59875528481801, -122.3272705078125, 47.59968131206439",47.59922,-122.32796,31,31,22.191678,0.715861,0.292156,1.528375
021230030222032010,"-122.31903076171875, 47.55335987085901, -122.31765747070312, 47.554286701279565",47.55382,-122.31834,31,31,22.180881,0.715512,0.273711,1.344695
021230030220020223,"-122.34237670898438, 47.61356975397396, -122.34100341796875, 47.61449551898437",47.61403,-122.34169,31,31,22.174697,0.715313,0.391994,1.181574
021230030221110023,"-122.18856811523438, 47.632081940263305, -122.18719482421875, 47.63300737749619",47.63254,-122.18788,31,31,22.137076,0.714099,0.292715,1.208306
021230030222032301,"-122.31491088867188, 47.549652385251264, -122.31353759765625, 47.55057928124212",47.55012,-122.31422,31,31,22.136075,0.714067,0.349743,1.193175
021230030220200130,"-122.33551025390625, 47.603385257149334, -122.33413696289062, 47.60431120244565",47.60385,-122.33482,31,31,22.070950,0.711966,0.120942,1.263201
021230030220032100,"-122.3162841796875, 47.61264397257417, -122.31491088867188, 47.61356975397396",47.61311,-122.31560,31,31,22.066398,0.711819,0.301770,1.483885
021230030202030000,"-122.32177734375, 47.67925834499531, -122.32040405273438, 47.680182946484145",47.67972,-122.32109,31,31,22.048364,0.711238,0.297453,1.100644
021230030220020033,"-122.33963012695312, 47.61727271567976, -122.3382568359375, 47.61819841513311",47.61774,-122.33894,31,31,22.036385,0.710851,0.244537,1.502040
021230030220022111,"-122.33413696289062, 47.61264397257417, -122.332763671875, 47.61356975397396",47.61311,-122.33345,31,31,22.008013,0.709936,0.258186,1.105289
021230030220232001,"-122.32040405273438, 47.58301031389572, -122.31903076171875, 47.583936619781355",47.58347,-122.31972,31,31,21.985443,0.709208,0.384019,1.117831
021230030202001233,"-122.32864379882812, 47.68757916850813, -122.3272705078125, 47.68850362252605",47.68804,-122.32796,31,31,21.956660,0.708279,0.344237,1.091651
021230030220203010,"-122.33001708984375, 47.59782924118146, -122.32864379882812, 47.59875528481801",47.59829,-122.32933,29,30,21.940538,0.756570,0.165087,1.167697
021230030221130222,"-122.18994140625, 47.61356975397396, -122.18856811523438, 47.61449551898437",47.61403,-122.18925,31,31,21.926081,0.707293,0.316580,1.080791
021230030202030202,"-122.32177734375, 47.6746350917616, -122.32040405273438, 47.67555977518045",47.67510,-122.32109,31,31,21.921625,0.707149,0.423846,1.039406
021230030202030002,"-122.32177734375, 47.67833372712058, -122.32040405273438, 47.67925834499531",47.67880,-122.32109,31,31,21.875971,0.705676,0.394819,1.061679
021230030220201020,"-122.332763671875, 47.603385257149334, -122.33139038085938, 47.60431120244565",47.60385,-122.33208,31,31,21.852705,0.704926,0.099652,1.099216
021230021313331211,"-122.35061645507812, 47.645961778000455, -122.3492431640625, 47.646886969412996",47.64642,-122.34993,31,31,21.818700,0.703829,0.434929,1.013929
021230030220022311,"-122.33413696289062, 47.608940683080164, -122.332763671875, 47.60986653003798",47.60940,-122.33345,31,31,21.795023,0.703065,0.356550,1.189393
021230030220212021,"-122.32040405273438, 47.595977104737685, -122.31903076171875, 47.5969031811547",47.59644,-122.31972,31,31,21.758978,0.701903,0.227196,1.040913
021230030220020323,"-122.33688354492188, 47.61356975397396, -122.33551025390625, 47.61449551898437",47.61403,-122.33620,31,31,21.729900,0.700965,0.244510,1.169438
021230030220021203,"-122.33139038085938, 47.615421267605434, -122.33001708984375, 47.616346999837226",47.61588,-122.33070,31,31,21.686073,0.699551,0.286076,1.173772
021230030220022033,"-122.33963012695312, 47.60986653003798, -122.3382568359375, 47.610792360606226",47.61033,-122.33894,31,31,21.661229,0.698749,0.345372,1.081032
021230030220003231,"-122.32864379882812, 47.62190104905555, -122.3272705078125, 47.62282666656367",47.62236,-122.32796,31,31,21.653296,0.698493,0.389556,1.065700
021230030222012202,"-122.32177734375, 47.563554103908075, -122.32040405273438, 47.564480754014255",47.56402,-122.32109,31,31,21.640727,0.698088,0.386066,1.122731
021230030221121123,"-122.19406127929688, 47.61727271567976, -122.19268798828125, 47.61819841513311",47.61774,-122.19337,31,31,21.635345,0.697914,0.339717,1.260452
021230030222012020,"-122.32177734375, 47.56633400505088, -122.32040405273438, 47.5672606059814",47.56680,-122.32109,31,31,21.615739,0.697282,0.205604,1.078812
021230030202203313,"-122.32315063476562, 47.652437773749696, -122.32177734375, 47.653362850449845",47.65290,-122.32246,31,31,21.580918,0.696159,0.279580,1.038979
021230030220201210,"-122.33001708984375, 47.6015333173869, -122.32864379882812, 47.6024592954631",47.60200,-122.32933,31,32,21.471563,0.692631,0.176859,1.374434
021230030220023220,"-122.332763671875, 47.60708893999558, -122.33139038085938, 47.6080148197327",47.60755,-122.33208,31,31,21.435677,0.691473,0.395223,1.062885
021230030202231322,"-122.3052978515625, 47.64318610543656, -122.30392456054688, 47.644111346012295",47.64365,-122.30461,31,31,21.408360,0.690592,0.325072,1.085075
021230030222032122,"-122.3162841796875, 47.55057928124212, -122.31491088867188, 47.551506160840326",47.55104,-122.31560,31,31,21.395211,0.690168,0.291851,1.327640
021230030220021223,"-122.33139038085938, 47.61356975397396, -122.33001708984375, 47.61449551898437",47.61403,-122.33070,31,31,21.379385,0.689658,0.399924,0.924558
021230030220202130,"-122.33551025390625, 47.595977104737685, -122.33413696289062, 47.5969031811547",47.59644,-122.33482,30,30,21.246560,0.708219,0.204305,1.129774
021230030222030022,"-122.32177734375, 47.55799385903776, -122.32040405273438, 47.55892060749653",47.55846,-122.32109,31,31,21.224795,0.684671,0.247596,1.164048
021230030220020211,"-122.33963012695312, 47.616346999837226, -122.3382568359375, 47.61727271567976",47.61681,-122.33894,31,31,21.062150,0.679424,0.128375,1.159678
021230030220002301,"-122.33688354492188, 47.623752267682875, -122.33551025390625, 47.62467785241324",47.62422,-122.33620,31,31,21.016291,0.677945,0.239187,1.350693
021230021331131311,"-122.34512329101562, 47.616346999837226, -122.34375, 47.61727271567976",47.61681,-122.34444,30,30,20.892031,0.696401,0.365370,1.501661
021230030221331220,"-122.178955078125, 47.584862909276076, -122.17758178710938, 47.585789182379905",47.58533,-122.17827,31,31,20.869854,0.673221,0.366549,1.050695
021230030202003103,"-122.32589721679688, 47.68573021131588, -122.32452392578125, 47.68665469810476",47.68619,-122.32521,31,31,20.857928,0.672836,0.390080,1.192321
021230030220003213,"-122.32864379882812, 47.62282666656367, -122.3272705078125, 47.623752267682875",47.62329,-122.32796,31,31,20.777021,0.670226,0.220114,1.098998
021230030220230223,"-122.32040405273438, 47.583936619781355, -122.31903076171875, 47.584862909276076",47.58440,-122.31972,31,31,20.714602,0.668213,0.318340,0.945222
021230030220003012,"-122.33001708984375, 47.62652897270761, -122.32864379882812, 47.627454508271704",47.62699,-122.32933,31,31,20.702232,0.667814,0.225626,1.202798
021230030221130033,"-122.18582153320312, 47.61727271567976, -122.1844482421875, 47.61819841513311",47.61774,-122.18513,31,31,20.643356,0.665915,0.273247,0.988509
021230030220003210,"-122.33001708984375, 47.623752267682875, -122.32864379882812, 47.62467785241324",47.62422,-122.32933,31,31,20.627383,0.665399,0.328047,1.016221
021230030220210323,"-122.31491088867188, 47.59875528481801, -122.31353759765625, 47.59968131206439",47.59922,-122.31422,31,31,20.581231,0.663911,0.388192,0.906269
021230030220200311,"-122.33413696289062, 47.6015333173869, -122.332763671875, 47.6024592954631",47.60200,-122.33345,31,31,20.572537,0.663630,0.241000,1.226320
021230030202030220,"-122.32177734375, 47.673710391956604, -122.32040405273438, 47.6746350917616",47.67417,-122.32109,31,31,20.537017,0.662484,0.245323,1.113130
021230030202030020,"-122.32177734375, 47.67740909285989, -122.32040405273438, 47.67833372712058",47.67787,-122.32109,31,31,20.536773,0.662477,0.453369,1.039272
021230030220001303,"-122.32589721679688, 47.63023101663225, -122.32452392578125, 47.63115648664201",47.63069,-122.32521,30,30,20.536196,0.684540,0.324764,1.168469
021230030220201002,"-122.332763671875, 47.60431120244565, -122.33139038085938, 47.6052371313521",47.60477,-122.33208,30,30,20.535355,0.684512,0.042604,1.268808
021230030220003233,"-122.32864379882812, 47.62097541515848, -122.3272705078125, 47.62190104905555",47.62144,-122.32796,31,31,20.499198,0.661264,0.336934,1.138687
021230030202210211,"-122.31765747070312, 47.660762874112834, -122.3162841796875, 47.661687803329166",47.66123,-122.31697,31,31,20.486797,0.660864,0.338787,0.985113
021230030220212022,"-122.32177734375, 47.59505101193037, -122.32040405273438, 47.595977104737685",47.59551,-122.32109,31,31,20.443823,0.659478,0.329331,1.133612
021230030221132001,"-122.18856811523438, 47.61264397257417, -122.18719482421875, 47.61356975397396",47.61311,-122.18788,31,31,20.427829,0.658962,0.247680,0.932322
021230030220022131,"-122.33413696289062, 47.610792360606226, -122.332763671875, 47.61171817478493",47.61126,-122.33345,31,31,20.427568,0.658954,0.336157,1.203858
021230030221333311,"-122.16934204101562, 47.5793049264429, -122.16796875, 47.580231297892745",47.57977,-122.16866,31,32,20.421665,0.658763,0.221017,1.115855
021230030221132221,"-122.18856811523438, 47.60708893999558, -122.18719482421875, 47.6080148197327",47.60755,-122.18788,31,31,20.397304,0.657978,0.405961,1.021205
021230030220230221,"-122.32040405273438, 47.584862909276076, -122.31903076171875, 47.585789182379905",47.58533,-122.31972,31,31,20.357689,0.656700,0.326865,1.100457
021230030221121222,"-122.200927734375, 47.61356975397396, -122.19955444335938, 47.61449551898437",47.61403,-122.20024,31,31,20.334148,0.655940,0.239089,1.394768
021230030222001302,"-122.3272705078125, 47.57096684578611, -122.32589721679688, 47.57189336475818",47.57143,-122.32658,31,31,20.320968,0.655515,0.215640,1.015542
021230030202030222,"-122.32177734375, 47.6727856757654, -122.32040405273438, 47.673710391956604",47.67325,-122.32109,31,31,20.275007,0.654032,0.387668,0.888120
021230021331112310,"-122.35748291015625, 47.623752267682875, -122.35610961914062, 47.62467785241324",47.62422,-122.35680,31,31,20.251876,0.653286,0.367764,0.984505
021230030220200103,"-122.33688354492188, 47.60431120244565, -122.33551025390625, 47.6052371313521",47.60477,-122.33620,31,31,20.214125,0.652069,0.204615,1.047755
021230030221121033,"-122.19680786132812, 47.61727271567976, -122.1954345703125, 47.61819841513311",47.61774,-122.19612,31,31,20.080114,0.647746,0.283512,0.925479
021230021333120100,"-122.3822021484375, 47.56077405523747, -122.38082885742188, 47.56170075451973",47.56124,-122.38152,31,31,20.079785,0.647735,0.407934,0.969780
021230030222030232,"-122.31903076171875, 47.554286701279565, -122.31765747070312, 47.55521351530768",47.55475,-122.31834,31,31,20.070112,0.647423,0.303372,1.005550
021230030220020300,"-122.3382568359375, 47.616346999837226, -122.33688354492188, 47.61727271567976",47.61681,-122.33757,31,31,20.062372,0.647173,0.302084,0.925051
021230030220001132,"-122.32452392578125, 47.632081940263305, -122.32315063476562, 47.63300737749619",47.63254,-122.32384,31,31,20.056728,0.646991,0.279211,1.089544
021230030220232023,"-122.32040405273438, 47.580231297892745, -122.31903076171875, 47.58115765295146",47.58069,-122.31972,31,31,20.032299,0.646203,0.299840,1.150912
021230030220032020,"-122.32177734375, 47.610792360606226, -122.32040405273438, 47.61171817478493",47.61126,-122.32109,31,31,20.026868,0.646028,0.333485,0.822986
021230030220020120,"-122.3382568359375, 47.61819841513311, -122.33688354492188, 47.619124098197325",47.61866,-122.33757,31,31,19.957241,0.643782,0.302401,1.080661
021230030220023003,"-122.33139038085938, 47.61171817478493, -122.33001708984375, 47.61264397257417",47.61218,-122.33070,31,31,19.930495,0.642919,0.341473,1.041045
021230030202223111,"-122.32315063476562, 47.642260848473, -122.32177734375, 47.64318610543656",47.64272,-122.32246,31,31,19.918403,0.642529,0.326963,1.019458
021230030220022121,"-122.33688354492188, 47.610792360606226, -122.33551025390625, 47.61171817478493",47.61126,-122.33620,31,31,19.915663,0.642441,0.247741,0.965388
021230030202200010,"-122.34100341796875, 47.66446249265729, -122.33963012695312, 47.66538735632655",47.66492,-122.34032,31,31,19.910231,0.642266,0.298990,0.979254
021230030202023333,"-122.32315063476562, 47.66538735632655, -122.32177734375, 47.66631220360915",47.66585,-122.32246,31,31,19.734623,0.636601,0.266493,0.980742
021230030221310031,"-122.18582153320312, 47.603385257149334, -122.1844482421875, 47.60431120244565",47.60385,-122.18513,31,31,19.712874,0.635899,0.275090,1.080115
021230030220002132,"-122.33551025390625, 47.62467785241324, -122.33413696289062, 47.62560342075481",47.62514,-122.33482,31,31,19.648056,0.633808,0.300034,1.018031
021230030221310010,"-122.18719482421875, 47.6052371313521, -122.18582153320312, 47.60616304386873",47.60570,-122.18651,31,31,19.637600,0.633471,0.361164,0.987551
021230030220022030,"-122.34100341796875, 47.610792360606226, -122.33963012695312, 47.61171817478493",47.61126,-122.34032,31,31,19.633058,0.633324,0.334061,1.154735
021230030221122133,"-122.20230102539062, 47.60986653003798, -122.200927734375, 47.610792360606226",47.61033,-122.20161,31,31,19.628345,0.633172,0.391448,0.927361
021230030202223311,"-122.32315063476562, 47.63855965673953, -122.32177734375, 47.63948497925489",47.63902,-122.32246,31,31,19.614862,0.632737,0.366367,0.989537
021230030220020331,"-122.33413696289062, 47.61449551898437, -122.332763671875, 47.615421267605434",47.61496,-122.33345,31,31,19.605225,0.632427,0.267057,1.094603
